Experiment Number,compress,sourceDatabasetoTargetDatabase,tables,maxStreams,binary,Experiment startTime,logTime,logType,logLocation,logDescription
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:56:24.669,TRACE,<987:MainThread> logger.py:81,"db2look options: -d testdb -c -e -noview -t ""DB2INST1"".""ORDERS2"" -td @ -i db2inst1 -a -w <hidden>"
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:56:29.966,INFO,<986:MainThread> base_migration.py:158,"""DB2INST1"".""ORDERS10"" could not be found on the target database"
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:56:30.364,INFO,<986:MainThread> db_handler.py:270,"Creating ""DB2INST1"".""ORDERS10""..."
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:56:30.365,TRACE,<986:MainThread> logger.py:81,"db2look options: -d testdb -c -e -noview -t ""DB2INST1"".""ORDERS10"" -td @ -i db2inst1 -a -w <hidden>"
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:56:34.366,INFO,<985:MainThread> base_migration.py:158,"""DB2INST1"".""LINEITEM1"" could not be found on the target database"
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:56:34.566,INFO,<985:MainThread> db_handler.py:270,"Creating ""DB2INST1"".""LINEITEM1""..."
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:56:34.567,TRACE,<985:MainThread> logger.py:81,"db2look options: -d testdb -c -e -noview -t ""DB2INST1"".""LINEITEM1"" -td @ -i db2inst1 -a -w <hidden>"
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:57:55.064,TRACE,<987:MainThread> logger.py:81,Changing tablespace...
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:57:55.066,DEBUG,<987:MainThread> db_handler.py:358,"Final DDL: CREATE TABLE ""DB2INST1"".""ORDERS2"" (""O_ORDERKEY"" INTEGER NOT NULL , ""O_CUSTKEY"" INTEGER , ""O_ORDERSTATUS"" CHAR(1 OCTETS) , ""O_TOTALPRICE"" DECIMAL(10,2) , ""O_ORDERDATE"" DATE , ""O_ORDERPRIORITY"" CHAR(15 OCTETS) , ""O_CLERK"" CHAR(15 OCTETS) , ""O_SHIPPRIORITY"" INTEGER , ""O_COMMENT"" VARCHAR(79 OCTETS) ) ORGANIZE BY ROW;"
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:57:55.165,TRACE,<986:MainThread> logger.py:81,Changing tablespace...
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:57:55.266,DEBUG,<986:MainThread> db_handler.py:358,"Final DDL: CREATE TABLE ""DB2INST1"".""ORDERS10"" (""O_ORDERKEY"" INTEGER NOT NULL , ""O_CUSTKEY"" INTEGER , ""O_ORDERSTATUS"" CHAR(1 OCTETS) , ""O_TOTALPRICE"" DECIMAL(10,2) , ""O_ORDERDATE"" DATE , ""O_ORDERPRIORITY"" CHAR(15 OCTETS) , ""O_CLERK"" CHAR(15 OCTETS) , ""O_SHIPPRIORITY"" INTEGER , ""O_COMMENT"" VARCHAR(79 OCTETS) ) ORGANIZE BY ROW;"
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:57:58.267,TRACE,<985:MainThread> logger.py:81,Changing tablespace...
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:57:58.366,DEBUG,<985:MainThread> db_handler.py:358,"Final DDL: CREATE TABLE ""DB2INST1"".""LINEITEM1"" (""L_ORDERKEY"" INTEGER NOT NULL , ""L_PARTKEY"" INTEGER NOT NULL , ""L_SUPPKEY"" INTEGER NOT NULL , ""L_LINENUMBER"" INTEGER , ""L_QUANTITY"" DECIMAL(10,2) , ""L_EXTENDEDPRICE"" DECIMAL(10,2) , ""L_DISCOUNT"" DECIMAL(10,2) , ""L_TAX"" DECIMAL(10,2) , ""L_RETURNFLAG"" CHAR(1 OCTETS) , ""L_LINESTATUS"" CHAR(1 OCTETS) , ""L_SHIPDATE"" DATE , ""L_COMMITDATE"" DATE , ""L_RECEIPTDATE"" DATE , ""L_SHIPINSTRUCT"" CHAR(25 OCTETS) , ""L_SHIPMODE"" CHAR(10 OCTETS) , ""L_COMMENT"" VARCHAR(44 OCTETS) ) ORGANIZE BY ROW;"
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:58:08.871,DEBUG,<986:MainThread> db_handler.py:280,Table creation returned exit code: 0
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:58:09.765,DEBUG,<987:MainThread> db_handler.py:280,Table creation returned exit code: 0
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:58:12.073,DEBUG,<985:MainThread> db_handler.py:280,Table creation returned exit code: 0
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:58:22.264,INFO,<986:MainThread> column_compatibility_checker.py:97,Source and target table have an equal number of columns (9)
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:58:22.266,INFO,<986:MainThread> column_compatibility_checker.py:109,Column compatibility check succeeded
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:58:22.868,INFO,<987:MainThread> column_compatibility_checker.py:97,Source and target table have an equal number of columns (9)
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:58:22.965,INFO,<987:MainThread> column_compatibility_checker.py:109,Column compatibility check succeeded
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:58:28.367,INFO,<985:MainThread> column_compatibility_checker.py:97,Source and target table have an equal number of columns (16)
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:58:28.465,INFO,<985:MainThread> column_compatibility_checker.py:109,Column compatibility check succeeded
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:59:36.065,INFO,<986:MainThread> datasliced_migration.py:165,"Preparing to unload ""DB2INST1"".""ORDERS10""..."
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:59:36.066,DEBUG,<986:MainThread> datasliced_migration.py:171,"Chunk.000 1,993,416 rows (1 slices)"
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:59:36.066,TRACE,<986:MainThread> logger.py:81,Job.1: 0
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:59:36.067,TRACE,<986:MainThread> logger.py:81,"UNLOAD: /usr/bin/python3 /usr/local/ibm_migration_platform/db_migr/scenarios/db2_db2/connection/query_script.py SOURCE libdb2.so 206.12.99.99 50000 testdb db2inst1 ***** False CREATE EXTERNAL TABLE '/tmp/db_migr/db_migr-20240831_035113.867751/com.ibm.migration.unload.rsxkl_5t/36acfaf114d44d06804a020e237e4cf7migr.pipe.001' USING ( LOGDIR '/tmp/db_migr/db_migr-20240831_035113.867751/com.ibm.migration.unload.rsxkl_5t/36acfaf114d44d06804a020e237e4cf7' FORMAT 'BINARY' COMPRESS GZIP REMOTESOURCE 'YES'  ) AS SELECT * FROM ""DB2INST1"".""ORDERS10"" WHERE DATASLICEID IN (0) SYSTEM"
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:59:36.465,INFO,<986:MainThread> datasliced_migration.py:101,Starting the transferring process...
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,03:59:36.466,TRACE,<986:MainThread> logger.py:81,"LOAD: /usr/bin/python3 /usr/local/ibm_migration_platform/db_migr/scenarios/db2_db2/connection/query_script.py TARGET libdb2.so 206.12.91.107 50000 testdb db2inst1 ***** False INSERT INTO (SELECT * FROM ""DB2INST1"".""ORDERS10"" LIMIT 0) SELECT * FROM EXTERNAL '/tmp/db_migr/db_migr-20240831_035113.867751/com.ibm.migration.unload.rsxkl_5t/36acfaf114d44d06804a020e237e4cf7migr.pipe.001' (""O_ORDERKEY"" INTEGER, ""O_CUSTKEY"" INTEGER, ""O_ORDERSTATUS"" CHARACTER(1 OCTETS), ""O_TOTALPRICE"" DECIMAL(10,2), ""O_ORDERDATE"" DATE, ""O_ORDERPRIORITY"" CHARACTER(15 OCTETS), ""O_CLERK"" CHARACTER(15 OCTETS), ""O_SHIPPRIORITY"" INTEGER, ""O_COMMENT"" VARCHAR(79 OCTETS)) USING ( LOGDIR '/tmp/db_migr/db_migr-20240831_035113.867751/com.ibm.migration.unload.rsxkl_5t/36acfaf114d44d06804a020e237e4cf7' FORMAT 'BINARY' COMPRESS GZIP REMOTESOURCE 'YES'  ) SYSTEM"
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:00:10.967,INFO,<985:MainThread> datasliced_migration.py:165,"Preparing to unload ""DB2INST1"".""LINEITEM1""..."
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:00:10.968,DEBUG,<985:MainThread> datasliced_migration.py:171,"Chunk.000 3,894,493 rows (1 slices)"
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:00:11.064,TRACE,<985:MainThread> logger.py:81,Job.1: 0
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:00:11.065,TRACE,<985:MainThread> logger.py:81,"UNLOAD: /usr/bin/python3 /usr/local/ibm_migration_platform/db_migr/scenarios/db2_db2/connection/query_script.py SOURCE libdb2.so 206.12.99.99 50000 testdb db2inst1 ***** False CREATE EXTERNAL TABLE '/tmp/db_migr/db_migr-20240831_035113.867751/com.ibm.migration.unload.rsxkl_5t/0ff751c3415b44d884a057a7fbd4cf54migr.pipe.001' USING ( LOGDIR '/tmp/db_migr/db_migr-20240831_035113.867751/com.ibm.migration.unload.rsxkl_5t/0ff751c3415b44d884a057a7fbd4cf54' FORMAT 'BINARY' COMPRESS GZIP REMOTESOURCE 'YES'  ) AS SELECT * FROM ""DB2INST1"".""LINEITEM1"" WHERE DATASLICEID IN (0) SYSTEM"
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:00:11.264,INFO,<985:MainThread> datasliced_migration.py:101,Starting the transferring process...
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:00:11.266,TRACE,<985:MainThread> logger.py:81,"LOAD: /usr/bin/python3 /usr/local/ibm_migration_platform/db_migr/scenarios/db2_db2/connection/query_script.py TARGET libdb2.so 206.12.91.107 50000 testdb db2inst1 ***** False INSERT INTO (SELECT * FROM ""DB2INST1"".""LINEITEM1"" LIMIT 0) SELECT * FROM EXTERNAL '/tmp/db_migr/db_migr-20240831_035113.867751/com.ibm.migration.unload.rsxkl_5t/0ff751c3415b44d884a057a7fbd4cf54migr.pipe.001' (""L_ORDERKEY"" INTEGER, ""L_PARTKEY"" INTEGER, ""L_SUPPKEY"" INTEGER, ""L_LINENUMBER"" INTEGER, ""L_QUANTITY"" DECIMAL(10,2), ""L_EXTENDEDPRICE"" DECIMAL(10,2), ""L_DISCOUNT"" DECIMAL(10,2), ""L_TAX"" DECIMAL(10,2), ""L_RETURNFLAG"" CHARACTER(1 OCTETS), ""L_LINESTATUS"" CHARACTER(1 OCTETS), ""L_SHIPDATE"" DATE, ""L_COMMITDATE"" DATE, ""L_RECEIPTDATE"" DATE, ""L_SHIPINSTRUCT"" CHARACTER(25 OCTETS), ""L_SHIPMODE"" CHARACTER(10 OCTETS), ""L_COMMENT"" VARCHAR(44 OCTETS)) USING ( LOGDIR '/tmp/db_migr/db_migr-20240831_035113.867751/com.ibm.migration.unload.rsxkl_5t/0ff751c3415b44d884a057a7fbd4cf54' FORMAT 'BINARY' COMPRESS GZIP REMOTESOURCE 'YES'  ) SYSTEM"
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:00:55.074,DEBUG,<986:MainThread> base_migration.py:403,Successful insertions - 206.12.91.107: 1/1
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:00:55.074,DEBUG,<986:MainThread> base_migration.py:405,Successful insertions - total: 1/1
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:00:55.075,DEBUG,<986:MainThread> base_migration.py:128,Successful extractions: 1/1
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:00:55.075,INFO,<986:MainThread> base_migration.py:374,The transfer has finished successfully
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:00:55.076,INFO,<986:MainThread> base_migration.py:377,"""DB2INST1"".""ORDERS10"" -> ""DB2INST1"".""ORDERS10"" time: 00:05:45.697"
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:00:55.166,TRACE,<986:MainThread> logger.py:81,Removing 1 pipes...
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,------------------------------------------------------------------------------------------
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:00:55.167,INFO,<986:MainThread> base_migration.py:309,Migration summary
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,"Source object:        ""DB2INST1"".""ORDERS10"""
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,"Target object:        ""DB2INST1"".""ORDERS10"""
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,Object type:          Table
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,Success:              True
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,Elapsed:              00:05:45.697
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,Start time:           2024-08-31 03:55:09.377772
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,End time:             2024-08-31 04:00:55.075749
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:00:55.264,DEBUG,<986:MainThread> base_migration.py:328,Removing /tmp/db_migr/db_migr-20240831_035113.867751/com.ibm.migration.unload.rsxkl_5t/36acfaf114d44d06804a020e237e4cf7 ...
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:02:32.568,DEBUG,<985:MainThread> base_migration.py:403,Successful insertions - 206.12.91.107: 1/1
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:02:32.569,DEBUG,<985:MainThread> base_migration.py:405,Successful insertions - total: 1/1
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:02:32.570,DEBUG,<985:MainThread> base_migration.py:128,Successful extractions: 1/1
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:02:32.570,INFO,<985:MainThread> base_migration.py:374,The transfer has finished successfully
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:02:32.570,INFO,<985:MainThread> base_migration.py:377,"""DB2INST1"".""LINEITEM1"" -> ""DB2INST1"".""LINEITEM1"" time: 00:07:22.902"
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:02:32.665,TRACE,<985:MainThread> logger.py:81,Removing 1 pipes...
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,------------------------------------------------------------------------------------------
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:02:32.666,INFO,<985:MainThread> base_migration.py:309,Migration summary
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,"Source object:        ""DB2INST1"".""LINEITEM1"""
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,"Target object:        ""DB2INST1"".""LINEITEM1"""
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,Object type:          Table
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,Success:              True
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,Elapsed:              00:07:22.902
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,Start time:           2024-08-31 03:55:09.667540
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,End time:             2024-08-31 04:02:32.570415
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:02:32.668,DEBUG,<985:MainThread> base_migration.py:328,Removing /tmp/db_migr/db_migr-20240831_035113.867751/com.ibm.migration.unload.rsxkl_5t/0ff751c3415b44d884a057a7fbd4cf54 ...
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:06:24.968,INFO,<987:MainThread> datasliced_migration.py:165,"Preparing to unload ""DB2INST1"".""ORDERS2""..."
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:06:24.970,DEBUG,<987:MainThread> datasliced_migration.py:171,"Chunk.000 15,000,000 rows (1 slices)"
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:06:24.970,TRACE,<987:MainThread> logger.py:81,Job.1: 0
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:06:24.971,TRACE,<987:MainThread> logger.py:81,"UNLOAD: /usr/bin/python3 /usr/local/ibm_migration_platform/db_migr/scenarios/db2_db2/connection/query_script.py SOURCE libdb2.so 206.12.99.99 50000 testdb db2inst1 ***** False CREATE EXTERNAL TABLE '/tmp/db_migr/db_migr-20240831_035113.867751/com.ibm.migration.unload.rsxkl_5t/c03ec0fca74047a2bac502ec053d77d4migr.pipe.001' USING ( LOGDIR '/tmp/db_migr/db_migr-20240831_035113.867751/com.ibm.migration.unload.rsxkl_5t/c03ec0fca74047a2bac502ec053d77d4' FORMAT 'BINARY' COMPRESS GZIP REMOTESOURCE 'YES'  ) AS SELECT * FROM ""DB2INST1"".""ORDERS2"" WHERE DATASLICEID IN (0) SYSTEM"
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:06:25.165,INFO,<987:MainThread> datasliced_migration.py:101,Starting the transferring process...
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:06:25.166,TRACE,<987:MainThread> logger.py:81,"LOAD: /usr/bin/python3 /usr/local/ibm_migration_platform/db_migr/scenarios/db2_db2/connection/query_script.py TARGET libdb2.so 206.12.91.107 50000 testdb db2inst1 ***** False INSERT INTO (SELECT * FROM ""DB2INST1"".""ORDERS2"" LIMIT 0) SELECT * FROM EXTERNAL '/tmp/db_migr/db_migr-20240831_035113.867751/com.ibm.migration.unload.rsxkl_5t/c03ec0fca74047a2bac502ec053d77d4migr.pipe.001' (""O_ORDERKEY"" INTEGER, ""O_CUSTKEY"" INTEGER, ""O_ORDERSTATUS"" CHARACTER(1 OCTETS), ""O_TOTALPRICE"" DECIMAL(10,2), ""O_ORDERDATE"" DATE, ""O_ORDERPRIORITY"" CHARACTER(15 OCTETS), ""O_CLERK"" CHARACTER(15 OCTETS), ""O_SHIPPRIORITY"" INTEGER, ""O_COMMENT"" VARCHAR(79 OCTETS)) USING ( LOGDIR '/tmp/db_migr/db_migr-20240831_035113.867751/com.ibm.migration.unload.rsxkl_5t/c03ec0fca74047a2bac502ec053d77d4' FORMAT 'BINARY' COMPRESS GZIP REMOTESOURCE 'YES'  ) SYSTEM"
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:13:08.768,DEBUG,<987:MainThread> base_migration.py:403,Successful insertions - 206.12.91.107: 1/1
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:13:08.865,DEBUG,<987:MainThread> base_migration.py:405,Successful insertions - total: 1/1
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:13:08.865,DEBUG,<987:MainThread> base_migration.py:128,Successful extractions: 1/1
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:13:08.866,INFO,<987:MainThread> base_migration.py:374,The transfer has finished successfully
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:13:08.866,INFO,<987:MainThread> base_migration.py:377,"""DB2INST1"".""ORDERS2"" -> ""DB2INST1"".""ORDERS2"" time: 00:17:59.199"
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:13:08.867,TRACE,<987:MainThread> logger.py:81,Removing 1 pipes...
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,------------------------------------------------------------------------------------------
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:13:08.868,INFO,<987:MainThread> base_migration.py:309,Migration summary
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,"Source object:        ""DB2INST1"".""ORDERS2"""
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,"Target object:        ""DB2INST1"".""ORDERS2"""
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,Object type:          Table
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,Success:              True
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,Elapsed:              00:17:59.199
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,Start time:           2024-08-31 03:55:09.667291
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,End time:             2024-08-31 04:13:08.866306
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,,,,
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:13:08.966,DEBUG,<987:MainThread> base_migration.py:328,Removing /tmp/db_migr/db_migr-20240831_035113.867751/com.ibm.migration.unload.rsxkl_5t/c03ec0fca74047a2bac502ec053d77d4 ...
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:13:10.871,INFO,<940:MainThread> migration_runner.py:387,Total time: 1316.606167793274 (0:21:56)
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:13:10.964,DEBUG,<940:MainThread> migration_runner.py:504,Migration finished with exit code 0
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:13:10.965,INFO,<940:MainThread> migration_runner.py:508,Log file: /tmp/db_migr/db_migr-20240831_035113.867751/db_migr-20240831_035114.166936.log
1,GZIP,testdb_testdb,LINEITEM1_ORDERS2_ORDERS10,5,True,1725075509.7304351,04:13:11.071,INFO,<940:MainThread> migration_runner.py:513,JSON file: /tmp/db_migr/db_migr-20240831_035113.867751/migration_history_937c5c2700844d9f8c0c2b6d1af74c11/migration_report.json
